,accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),Label
2601,-0.91796875,-0.265625,-0.01953125,0
2602,-0.9296875,-0.2578125,-0.02734375,0
2603,-0.9296875,-0.25,-0.03125,0
2604,-0.94140625,-0.27734375,-0.03515625,0
2605,-0.9453125,-0.25390625,-0.03125,0
2606,-0.93359375,-0.2734375,-0.0390625,0
2607,-0.9453125,-0.265625,-0.03515625,0
2608,-0.9453125,-0.28515625,-0.04296875,0
2609,-0.9453125,-0.2890625,-0.046875,0
2610,-0.94140625,-0.28125,-0.05859375,0
2611,-0.94921875,-0.28515625,-0.0390625,0
2612,-0.9453125,-0.28125,-0.05078125,0
2613,-0.94921875,-0.28125,-0.04296875,0
2614,-0.9453125,-0.28125,-0.046875,0
2615,-0.95703125,-0.296875,-0.046875,0
2616,-0.953125,-0.2890625,-0.05859375,0
2617,-0.9375,-0.296875,-0.046875,0
2618,-0.94140625,-0.2890625,-0.0546875,0
2619,-0.94140625,-0.29296875,-0.03125,0
2620,-0.9765625,-0.3046875,-0.05078125,0
2621,-0.94140625,-0.2890625,-0.03515625,0
2622,-0.953125,-0.296875,-0.03125,0
2623,-0.93359375,-0.30859375,-0.0234375,0
2624,-0.93359375,-0.30078125,-0.03515625,0
2625,-0.91796875,-0.3046875,-0.03125,0
2626,-0.93359375,-0.28125,-0.02734375,0
2627,-0.9296875,-0.28515625,-0.01953125,0
2628,-0.91796875,-0.296875,-0.03515625,0
2629,-0.921875,-0.296875,-0.03515625,0
2630,-0.92578125,-0.265625,-0.015625,0
2631,-0.90234375,-0.26953125,-0.01953125,0
2632,-0.921875,-0.28125,-0.015625,0
2633,-0.9140625,-0.28125,-0.01953125,0
2634,-0.9453125,-0.28515625,-0.015625,0
2635,-0.9296875,-0.2890625,-0.015625,0
2636,-0.93359375,-0.2890625,-0.0078125,0
2637,-0.921875,-0.28515625,-0.015625,0
2638,-0.94921875,-0.28125,-0.015625,0
2639,-0.94921875,-0.2890625,-0.015625,0
2640,-0.92578125,-0.28125,-0.01171875,0
2641,-0.93359375,-0.2890625,-0.01953125,0
2642,-0.91796875,-0.32421875,-0.02734375,0
2643,-0.953125,-0.30078125,-0.01953125,0
2644,-0.9453125,-0.296875,-0.02734375,0
2645,-0.94921875,-0.30078125,-0.02734375,0
2646,-0.94921875,-0.3046875,-0.0234375,0
2647,-0.9453125,-0.30859375,-0.01953125,0
2648,-0.9296875,-0.31640625,-0.015625,0
2649,-0.9453125,-0.296875,-0.015625,0
2650,-0.94140625,-0.30078125,-0.0078125,0
2651,-0.9296875,-0.30078125,-0.015625,0
2652,-0.9296875,-0.28125,-0.01171875,0
2653,-0.95703125,-0.30859375,-0.0078125,0
2654,-0.9375,-0.29296875,-0.01171875,0
2655,-0.93359375,-0.296875,-0.01171875,0
2656,-0.9296875,-0.296875,-0.015625,0
2657,-0.9375,-0.30078125,-0.01953125,0
2658,-0.94140625,-0.28515625,-0.015625,0
2659,-0.9453125,-0.28125,-0.0234375,0
2660,-0.92578125,-0.29296875,-0.015625,0
2661,-0.9453125,-0.2890625,-0.015625,0
2662,-0.921875,-0.2890625,-0.0390625,0
2663,-0.93359375,-0.28515625,-0.0234375,0
2664,-0.94140625,-0.2734375,-0.0390625,0
2665,-0.9375,-0.2734375,-0.04296875,0
2666,-0.93359375,-0.2890625,-0.04296875,0
2667,-0.94140625,-0.28125,-0.03515625,0
2668,-0.9453125,-0.27734375,-0.03125,0
2669,-0.9453125,-0.2734375,-0.046875,0
2670,-0.9296875,-0.27734375,-0.0390625,0
2671,-0.9375,-0.27734375,-0.04296875,0
2672,-0.9375,-0.265625,-0.01953125,0
2673,-0.91796875,-0.28515625,-0.04296875,0
2674,-0.91796875,-0.27734375,-0.0390625,0
2675,-0.92578125,-0.26953125,-0.04296875,0
2676,-0.93359375,-0.2734375,-0.0234375,0
2677,-0.93359375,-0.2734375,-0.01953125,0
2678,-0.92578125,-0.28125,-0.0390625,0
2679,-0.91796875,-0.27734375,-0.0390625,0
2680,-0.92578125,-0.26953125,-0.046875,0
2681,-0.93359375,-0.27734375,-0.04296875,0
2682,-0.9375,-0.28125,-0.0546875,0
2683,-0.94140625,-0.28515625,-0.0546875,0
2684,-0.953125,-0.28515625,-0.0546875,0
2685,-0.9375,-0.3125,-0.07421875,0
2686,-0.9453125,-0.28515625,-0.05859375,0
2687,-0.9375,-0.29296875,-0.0546875,0
2688,-0.92578125,-0.29296875,-0.06640625,0
2689,-0.9296875,-0.296875,-0.05859375,0
2690,-0.94140625,-0.28515625,-0.04296875,0
2691,-0.9296875,-0.2890625,-0.05859375,0
2692,-0.93359375,-0.29296875,-0.05078125,0
2693,-0.9375,-0.30078125,-0.0546875,0
2694,-0.9375,-0.30078125,-0.05078125,0
2695,-0.93359375,-0.28125,-0.046875,0
2696,-0.953125,-0.28515625,-0.0546875,0
2697,-0.94921875,-0.2890625,-0.05078125,0
2698,-0.96875,-0.2890625,-0.03125,0
2699,-0.9609375,-0.296875,-0.03515625,0
2700,-0.94921875,-0.3125,-0.04296875,0
2701,-0.9453125,-0.296875,-0.03515625,0
2702,-0.93359375,-0.296875,-0.03515625,0
2703,-0.9375,-0.28515625,-0.0234375,0
2704,-0.93359375,-0.27734375,-0.0234375,0
2705,-0.93359375,-0.28515625,-0.02734375,0
2706,-0.94140625,-0.27734375,-0.02734375,0
2707,-0.92578125,-0.28125,-0.02734375,0
2708,-0.94921875,-0.28125,-0.02734375,0
2709,-0.94140625,-0.2734375,-0.0234375,0
2710,-0.93359375,-0.2734375,-0.02734375,0
2711,-0.9375,-0.28125,-0.01953125,0
2712,-0.94140625,-0.26953125,-0.015625,0
2713,-0.9453125,-0.26953125,-0.02734375,0
2714,-0.93359375,-0.2734375,-0.015625,0
2715,-0.9453125,-0.265625,-0.0234375,0
2716,-0.94921875,-0.26171875,-0.015625,0
2717,-0.9296875,-0.2734375,-0.0390625,0
2718,-0.93359375,-0.26953125,-0.03515625,0
2719,-0.9296875,-0.2578125,-0.03125,0
2720,-0.9296875,-0.24609375,-0.0234375,0
2721,-0.91796875,-0.26171875,-0.02734375,0
2722,-0.9296875,-0.265625,-0.015625,0
2723,-0.91796875,-0.2578125,-0.01953125,0
2724,-0.91796875,-0.25,-0.02734375,0
2725,-0.921875,-0.265625,-0.01953125,0
2726,-0.921875,-0.24609375,-0.0234375,0
2727,-0.92578125,-0.21875,-0.03515625,0
2728,-0.93359375,-0.24609375,-0.015625,0
2729,-0.9453125,-0.2421875,-0.02734375,0
2730,-0.92578125,-0.23828125,-0.0234375,0
2731,-0.93359375,-0.23828125,-0.03125,0
2732,-0.9296875,-0.24609375,-0.0234375,0
2733,-0.93359375,-0.25390625,-0.01953125,0
2734,-0.9375,-0.23828125,-0.01953125,0
2735,-0.9296875,-0.234375,-0.03125,0
2736,-0.9375,-0.2421875,-0.02734375,0
2737,-0.9375,-0.25390625,-0.0234375,0
2738,-0.9296875,-0.26171875,-0.01953125,0
2739,-0.91796875,-0.24609375,-0.0234375,0
2740,-0.91015625,-0.23828125,-0.046875,0
2741,-0.93359375,-0.234375,-0.02734375,0
2742,-0.93359375,-0.2578125,-0.0234375,0
2743,-0.92578125,-0.26171875,-0.01953125,0
2744,-0.921875,-0.2578125,-0.03125,0
2745,-0.92578125,-0.25390625,-0.015625,0
2746,-0.9375,-0.26953125,-0.02734375,0
2747,-0.9296875,-0.265625,-0.0390625,0
2748,-0.9453125,-0.26171875,-0.0234375,0
2749,-0.94140625,-0.26171875,-0.03125,0
2750,-0.94921875,-0.28125,-0.03125,0
2751,-0.93359375,-0.2890625,-0.03125,0
2752,-0.94921875,-0.2734375,-0.04296875,0
2753,-0.94921875,-0.2734375,-0.04296875,0
2754,-0.9609375,-0.2578125,-0.0234375,0
2755,-0.9453125,-0.27734375,-0.02734375,0
2756,-0.9453125,-0.28125,-0.0390625,0
2757,-0.9453125,-0.27734375,-0.046875,0
2758,-0.953125,-0.296875,-0.03515625,0
2759,-0.94921875,-0.2578125,-0.05078125,0
2760,-0.94921875,-0.28125,-0.0390625,0
2761,-0.953125,-0.26953125,-0.04296875,0
2762,-0.94921875,-0.27734375,-0.04296875,0
2763,-0.9609375,-0.2734375,-0.01953125,0
2764,-0.9453125,-0.2734375,-0.04296875,0
2765,-0.94921875,-0.26171875,-0.046875,0
2766,-0.9375,-0.26953125,-0.0390625,0
2767,-0.9296875,-0.2734375,-0.03515625,0
2768,-0.93359375,-0.26953125,-0.0390625,0
2769,-0.92578125,-0.27734375,-0.01953125,0
2770,-0.94140625,-0.2734375,-0.02734375,0
2771,-0.93359375,-0.2578125,-0.03515625,0
2772,-0.94921875,-0.26171875,-0.03125,0
2773,-0.8984375,-0.28125,-0.06640625,0
2774,-0.9453125,-0.2734375,-0.0390625,0
2775,-0.9453125,-0.2734375,-0.0390625,0
2776,-0.94140625,-0.2734375,-0.046875,0
2777,-0.9375,-0.26953125,-0.05859375,0
2778,-0.94140625,-0.28515625,-0.05078125,0
2779,-0.9375,-0.27734375,-0.03515625,0
2780,-0.94921875,-0.27734375,-0.03125,0
2781,-0.9375,-0.2578125,-0.0390625,0
2782,-0.9453125,-0.265625,-0.046875,0
2783,-0.9453125,-0.2890625,-0.06640625,0
2784,-0.9453125,-0.27734375,-0.04296875,0
2785,-0.953125,-0.26171875,-0.03125,0
2786,-0.9453125,-0.26953125,-0.05078125,0
2787,-0.9453125,-0.26953125,-0.0390625,0
2788,-0.94140625,-0.26171875,-0.05078125,0
2789,-0.953125,-0.265625,-0.05078125,0
2790,-0.953125,-0.26953125,-0.05859375,0
2791,-0.9609375,-0.26953125,-0.04296875,0
2792,-0.9453125,-0.28515625,-0.03515625,0
2793,-0.94140625,-0.2890625,-0.01953125,0
2794,-0.921875,-0.265625,-0.0234375,0
2795,-0.91796875,-0.26953125,-0.03125,0
2796,-0.9296875,-0.2734375,-0.015625,0
2797,-0.94140625,-0.26953125,-0.01953125,0
2798,-0.94140625,-0.27734375,-0.015625,0
2799,-0.9375,-0.28125,-0.015625,0
2800,-0.93359375,-0.26953125,-0.02734375,0
2801,-0.9453125,-0.2734375,-0.01953125,0
2802,-0.9296875,-0.26953125,-0.02734375,0
2803,-0.9296875,-0.27734375,-0.02734375,0
2804,-0.921875,-0.26953125,-0.05078125,0
2805,-0.9375,-0.28515625,-0.02734375,0
2806,-0.93359375,-0.2734375,-0.046875,0
2807,-0.93359375,-0.265625,-0.04296875,0
2808,-0.94140625,-0.28515625,-0.046875,0
2809,-0.921875,-0.27734375,-0.04296875,0
2810,-0.953125,-0.28515625,-0.04296875,0
2811,-0.9375,-0.265625,-0.0546875,0
2812,-0.93359375,-0.28515625,-0.05078125,0
2813,-0.94140625,-0.27734375,-0.03515625,0
2814,-0.9375,-0.27734375,-0.05078125,0
2815,-0.9296875,-0.28125,-0.0234375,0
2816,-0.9609375,-0.28125,-0.0546875,0
2817,-0.9375,-0.26953125,-0.046875,0
2818,-0.94140625,-0.2734375,-0.04296875,0
2819,-0.94140625,-0.27734375,-0.03515625,0
2820,-0.94921875,-0.27734375,-0.046875,0
2821,-0.953125,-0.27734375,-0.04296875,0
2822,-0.9375,-0.27734375,-0.04296875,0
2823,-0.9453125,-0.26953125,-0.03125,0
2824,-0.93359375,-0.28515625,-0.03515625,0
2825,-0.9375,-0.27734375,-0.05078125,0
2826,-0.9375,-0.265625,-0.04296875,0
2827,-0.94921875,-0.2578125,-0.05078125,0
2828,-0.9296875,-0.27734375,-0.04296875,0
2829,-0.92578125,-0.29296875,-0.04296875,0
2830,-0.921875,-0.2734375,-0.04296875,0
2831,-0.93359375,-0.2734375,-0.04296875,0
2832,-0.9375,-0.2734375,-0.0390625,0
2833,-0.93359375,-0.2734375,-0.0390625,0
2834,-0.94140625,-0.265625,-0.0390625,0
2835,-0.94140625,-0.28125,-0.0390625,0
2836,-0.921875,-0.2890625,-0.0625,0
2837,-0.94140625,-0.27734375,-0.03515625,0
2838,-0.94140625,-0.2890625,-0.03515625,0
2839,-0.93359375,-0.28515625,-0.05078125,0
2840,-0.9375,-0.27734375,-0.046875,0
2841,-0.9296875,-0.28515625,-0.046875,0
2842,-0.9375,-0.28515625,-0.0390625,0
2843,-0.9296875,-0.2890625,-0.04296875,0
2844,-0.93359375,-0.2890625,-0.04296875,0
2845,-0.93359375,-0.30078125,-0.03125,0
2846,-0.9296875,-0.296875,-0.0625,0
2847,-0.9453125,-0.2890625,-0.04296875,0
2848,-0.96484375,-0.26953125,-0.05078125,0
2849,-0.921875,-0.30078125,-0.0625,0
2850,-0.94140625,-0.28515625,-0.0390625,0
2851,-0.94140625,-0.2890625,-0.0390625,0
2852,-0.953125,-0.28515625,-0.02734375,0
2853,-0.94921875,-0.27734375,-0.03125,0
2854,-0.94921875,-0.28515625,-0.02734375,0
2855,-0.95703125,-0.28515625,-0.0234375,0
2856,-0.9453125,-0.28125,-0.03515625,0
2857,-0.9609375,-0.2734375,-0.03125,0
2858,-0.97265625,-0.296875,-0.015625,0
2859,-0.96875,-0.28515625,-0.01953125,0
2860,-0.96875,-0.28125,-0.03125,0
2861,-0.953125,-0.27734375,-0.015625,0
2862,-0.94921875,-0.2734375,-0.015625,0
2863,-0.9453125,-0.26953125,-0.0234375,0
2864,-0.94921875,-0.265625,-0.01171875,0
2865,-0.94921875,-0.28125,-0.015625,0
2866,-0.94140625,-0.28125,-0.015625,0
2867,-0.94921875,-0.28515625,-0.01171875,0
2868,-0.9453125,-0.28125,-0.015625,0
2869,-0.953125,-0.26953125,-0.015625,0
2870,-0.9375,-0.2578125,-0.0234375,0
2871,-0.94140625,-0.25,0.0,0
2872,-0.9375,-0.27734375,-0.015625,0
2873,-0.93359375,-0.27734375,-0.01953125,0
2874,-0.9453125,-0.2734375,-0.015625,0
2875,-0.94140625,-0.26953125,-0.01953125,0
2876,-0.9375,-0.26171875,-0.03125,0
2877,-0.9453125,-0.26171875,-0.015625,0
2878,-0.953125,-0.265625,-0.01953125,0
2879,-0.94921875,-0.24609375,-0.0234375,0
2880,-0.96484375,-0.234375,-0.0234375,0
2881,-0.94921875,-0.2734375,-0.05859375,0
2882,-0.94921875,-0.25,-0.0390625,0
2883,-0.9375,-0.25,-0.04296875,0
2884,-0.94140625,-0.25390625,-0.046875,0
2885,-0.921875,-0.25390625,-0.02734375,0
2886,-0.9296875,-0.23046875,-0.04296875,0
2887,-0.9375,-0.21875,-0.02734375,0
2888,-0.94140625,-0.23828125,-0.03515625,0
2889,-0.92578125,-0.23046875,-0.02734375,0
2890,-0.9296875,-0.2265625,-0.0234375,0
2891,-0.921875,-0.23828125,-0.03515625,0
2892,-0.9296875,-0.21875,-0.0078125,0
2893,-0.921875,-0.2421875,-0.01953125,0
2894,-0.921875,-0.23828125,-0.03125,0
2895,-0.921875,-0.2421875,-0.0234375,0
2896,-0.92578125,-0.2421875,-0.03125,0
2897,-0.921875,-0.24609375,-0.0390625,0
2898,-0.94140625,-0.23828125,-0.015625,0
2899,-0.93359375,-0.2265625,-0.0234375,0
2900,-0.92578125,-0.24609375,-0.04296875,0
2901,-0.94921875,-0.2421875,-0.0390625,0
2902,-0.9453125,-0.234375,-0.04296875,0
2903,-0.9609375,-0.24609375,-0.015625,0
2904,-0.9609375,-0.23828125,-0.03125,0
2905,-0.9453125,-0.25390625,-0.046875,0
2906,-0.9453125,-0.24609375,-0.03515625,0
2907,-0.94921875,-0.2421875,-0.03125,0
2908,-0.9375,-0.26171875,-0.01953125,0
2909,-0.93359375,-0.25390625,-0.02734375,0
2910,-0.9453125,-0.25,-0.0234375,0
2911,-0.93359375,-0.25390625,-0.0234375,0
2912,-0.94921875,-0.2421875,-0.03125,0
2913,-0.9296875,-0.2578125,-0.03125,0
2914,-0.93359375,-0.26171875,-0.0234375,0
2915,-0.94140625,-0.2578125,-0.015625,0
2916,-0.92578125,-0.2578125,-0.03125,0
2917,-0.9375,-0.24609375,-0.02734375,0
2918,-0.9375,-0.25,-0.0234375,0
2919,-0.9375,-0.24609375,-0.015625,0
2920,-0.9453125,-0.24609375,-0.02734375,0
2921,-0.94921875,-0.25390625,-0.015625,0
2922,-0.9453125,-0.2421875,-0.03125,0
2923,-0.9375,-0.25,-0.015625,0
2924,-0.953125,-0.25390625,-0.0234375,0
2925,-0.9375,-0.234375,-0.03515625,0
2926,-0.94921875,-0.25390625,-0.01953125,0
2927,-0.953125,-0.234375,-0.01171875,0
2928,-0.953125,-0.25,-0.01171875,0
2929,-0.94921875,-0.2421875,-0.015625,0
2930,-0.9453125,-0.2421875,-0.0234375,0
2931,-0.93359375,-0.24609375,-0.0234375,0
2932,-0.96875,-0.24609375,-0.015625,0
2933,-0.94921875,-0.2265625,-0.015625,0
2934,-0.9453125,-0.23046875,-0.0078125,0
2935,-0.9453125,-0.23046875,-0.015625,0
2936,-0.921875,-0.24609375,-0.015625,0
2937,-0.9453125,-0.25390625,-0.01953125,0
2938,-0.9453125,-0.23828125,-0.01171875,0
2939,-0.94921875,-0.25,-0.01953125,0
2940,-0.94921875,-0.234375,-0.015625,0
2941,-0.953125,-0.234375,-0.01953125,0
2942,-0.94921875,-0.24609375,-0.015625,0
2943,-0.9453125,-0.25,-0.03515625,0
2944,-0.95703125,-0.2265625,-0.015625,0
2945,-0.94921875,-0.23046875,-0.02734375,0
2946,-0.94140625,-0.25390625,-0.015625,0
2947,-0.97265625,-0.24609375,-0.0234375,0
2948,-0.9453125,-0.23828125,-0.01953125,0
2949,-0.94921875,-0.23828125,-0.0234375,0
2950,-0.9453125,-0.2265625,-0.03515625,0
2951,-0.94921875,-0.23828125,-0.02734375,0
2952,-0.94140625,-0.24609375,-0.0234375,0
2953,-0.9375,-0.2421875,-0.03125,0
2954,-0.93359375,-0.23046875,-0.04296875,0
2955,-0.9453125,-0.22265625,-0.03125,0
2956,-0.94921875,-0.24609375,-0.0390625,0
2957,-0.94140625,-0.25,-0.0390625,0
2958,-0.94921875,-0.25,-0.0546875,0
2959,-0.94140625,-0.24609375,-0.046875,0
2960,-0.94921875,-0.23828125,-0.03125,0
2961,-0.94140625,-0.2578125,-0.0390625,0
2962,-0.94140625,-0.26171875,-0.0390625,0
2963,-0.9296875,-0.2578125,-0.03515625,0
2964,-0.93359375,-0.25,-0.04296875,0
2965,-0.93359375,-0.2578125,-0.0234375,0
2966,-0.93359375,-0.26171875,-0.0234375,0
2967,-0.92578125,-0.2578125,-0.01953125,0
2968,-0.94921875,-0.25390625,-0.015625,0
2969,-0.9609375,-0.203125,-0.0390625,0
2970,-0.94921875,-0.23828125,-0.04296875,0
2971,-0.953125,-0.234375,-0.03515625,0
2972,-0.96484375,-0.25390625,-0.02734375,0
2973,-0.953125,-0.25,-0.04296875,0
2974,-0.953125,-0.25,-0.03125,0
2975,-0.9375,-0.265625,-0.02734375,0
2976,-0.93359375,-0.265625,-0.0390625,0
2977,-0.9453125,-0.24609375,-0.02734375,0
2978,-0.9453125,-0.234375,-0.03125,0
2979,-0.92578125,-0.25,-0.03515625,0
2980,-0.92578125,-0.25,-0.03515625,0
2981,-0.9375,-0.25390625,-0.0390625,0
2982,-0.94140625,-0.25390625,-0.01953125,0
2983,-0.93359375,-0.24609375,-0.03515625,0
2984,-0.9296875,-0.25390625,-0.03515625,0
2985,-0.91015625,-0.26171875,-0.04296875,0
2986,-0.91796875,-0.25390625,-0.04296875,0
2987,-0.91796875,-0.2578125,-0.0390625,0
2988,-0.9296875,-0.26171875,-0.0390625,0
2989,-0.94140625,-0.265625,-0.02734375,0
2990,-0.921875,-0.2578125,-0.03125,0
2991,-0.921875,-0.2578125,-0.0390625,0
2992,-0.9375,-0.2578125,-0.02734375,0
2993,-0.9453125,-0.25390625,-0.03515625,0
2994,-0.96875,-0.26953125,-0.03515625,0
2995,-0.96484375,-0.28125,-0.015625,0
2996,-0.96484375,-0.28125,-0.02734375,0
2997,-0.94921875,-0.29296875,-0.04296875,0
2998,-0.93359375,-0.30859375,-0.046875,0
2999,-0.9375,-0.29296875,-0.03125,0
3000,-0.93359375,-0.30078125,-0.0390625,0
3001,-0.94140625,-0.3046875,-0.0390625,0
3002,-0.93359375,-0.29296875,-0.0234375,0
3003,-0.9296875,-0.29296875,-0.03125,0
3004,-0.94140625,-0.29296875,-0.04296875,0
3005,-0.94921875,-0.28515625,-0.0390625,0
3006,-0.9453125,-0.2890625,-0.0390625,0
3007,-0.953125,-0.2890625,-0.046875,0
3008,-0.9453125,-0.29296875,-0.0546875,0
3009,-0.94140625,-0.28515625,-0.05859375,0
3010,-0.9375,-0.2734375,-0.046875,0
3011,-0.94921875,-0.2890625,-0.0546875,0
3012,-0.97265625,-0.28515625,-0.03125,0
3013,-0.94140625,-0.29296875,-0.05078125,0
3014,-0.94921875,-0.28515625,-0.03125,0
3015,-0.9453125,-0.26953125,-0.03125,0
3016,-0.94140625,-0.26953125,-0.0390625,0
3017,-0.9375,-0.27734375,-0.03515625,0
3018,-0.9453125,-0.2734375,-0.04296875,0
3019,-0.94921875,-0.28515625,-0.03515625,0
3020,-0.9453125,-0.28125,-0.02734375,0
3021,-0.92578125,-0.2734375,-0.0234375,0
3022,-0.92578125,-0.28515625,-0.03125,0
3023,-0.94140625,-0.2890625,-0.03515625,0
3024,-0.9296875,-0.29296875,-0.0390625,0
3025,-0.91796875,-0.28515625,-0.02734375,0
3026,-0.921875,-0.29296875,-0.03515625,0
3027,-0.91796875,-0.2890625,-0.03515625,0
3028,-0.9296875,-0.27734375,-0.03515625,0
3029,-0.93359375,-0.28515625,-0.05078125,0
3030,-0.9453125,-0.27734375,-0.04296875,0
3031,-0.921875,-0.2734375,-0.0390625,0
3032,-0.9375,-0.28125,-0.0390625,0
3033,-0.9453125,-0.28125,-0.0546875,0
3034,-0.953125,-0.29296875,-0.0625,0
3035,-0.9375,-0.28515625,-0.05859375,0
3036,-0.9453125,-0.28125,-0.0703125,0
3037,-0.9375,-0.2890625,-0.05859375,0
3038,-0.9453125,-0.27734375,-0.05859375,0
3039,-0.94921875,-0.28125,-0.06640625,0
3040,-0.94921875,-0.28125,-0.05078125,0
3041,-0.94921875,-0.28515625,-0.05859375,0
3042,-0.94140625,-0.28125,-0.0546875,0
3043,-0.9375,-0.27734375,-0.04296875,0
3044,-0.9609375,-0.2578125,-0.05859375,0
3045,-0.9609375,-0.28125,-0.0390625,0
3046,-0.9375,-0.27734375,-0.06640625,0
3047,-0.93359375,-0.26171875,-0.02734375,0
3048,-0.93359375,-0.28125,-0.046875,0
3049,-0.9296875,-0.27734375,-0.0546875,0
3050,-0.92578125,-0.28515625,-0.0546875,0
3051,-0.9375,-0.27734375,-0.0546875,0
3052,-0.9296875,-0.28125,-0.04296875,0
3053,-0.94140625,-0.28515625,-0.05078125,0
3054,-0.9296875,-0.30078125,-0.04296875,0
3055,-0.921875,-0.28515625,-0.03125,0
3056,-0.953125,-0.30078125,-0.01953125,0
3057,-0.91796875,-0.29296875,-0.03125,0
3058,-0.921875,-0.28515625,-0.02734375,0
3059,-0.92578125,-0.2890625,-0.04296875,0
3060,-0.921875,-0.265625,-0.04296875,0
3061,-0.9375,-0.28125,-0.03125,0
3062,-0.93359375,-0.27734375,-0.0546875,0
3063,-0.9453125,-0.27734375,-0.0625,0
3064,-0.94921875,-0.28515625,-0.046875,0
3065,-0.94921875,-0.265625,-0.046875,0
3066,-0.95703125,-0.27734375,-0.04296875,0
3067,-0.953125,-0.296875,-0.0546875,0
3068,-0.9296875,-0.28515625,-0.05859375,0
3069,-0.9296875,-0.28125,-0.0390625,0
3070,-0.9375,-0.27734375,-0.03515625,0
3071,-0.9296875,-0.28125,-0.046875,0
3072,-0.94921875,-0.27734375,-0.046875,0
3073,-0.94140625,-0.28515625,-0.05859375,0
3074,-0.9375,-0.28125,-0.0390625,0
3075,-0.94921875,-0.28125,-0.04296875,0
3076,-0.94140625,-0.2734375,-0.05859375,0
3077,-0.921875,-0.27734375,-0.0390625,0
3078,-0.9140625,-0.32421875,-0.00390625,0
3079,-0.93359375,-0.28515625,-0.05078125,0
3080,-0.92578125,-0.29296875,-0.04296875,0
3081,-0.9375,-0.28125,-0.03515625,0
3082,-0.91796875,-0.2890625,-0.0390625,0
3083,-0.921875,-0.28125,-0.046875,0
3084,-0.91015625,-0.28515625,-0.0390625,0
3085,-0.90625,-0.3046875,-0.03515625,0
3086,-0.9140625,-0.29296875,-0.0390625,0
3087,-0.8984375,-0.2890625,-0.03515625,0
3088,-0.90625,-0.27734375,-0.0390625,0
3089,-0.90625,-0.2890625,-0.03515625,0
3090,-0.9140625,-0.28125,-0.02734375,0
3091,-0.921875,-0.296875,-0.01953125,0
3092,-0.921875,-0.2890625,-0.0234375,0
3093,-0.93359375,-0.2890625,-0.04296875,0
3094,-0.93359375,-0.29296875,-0.03125,0
3095,-0.953125,-0.29296875,-0.046875,0
3096,-0.94921875,-0.29296875,-0.0390625,0
3097,-0.953125,-0.296875,-0.04296875,0
3098,-0.9453125,-0.29296875,-0.03515625,0
3099,-0.9609375,-0.30078125,-0.04296875,0
3100,-0.96484375,-0.28515625,-0.046875,0
3101,-0.96875,-0.2890625,-0.05078125,0
3102,-0.94921875,-0.2890625,-0.05078125,0
3103,-0.9609375,-0.28515625,-0.046875,0
3104,-0.94921875,-0.28125,-0.046875,0
3105,-0.9453125,-0.2890625,-0.05078125,0
3106,-0.94140625,-0.27734375,-0.0546875,0
3107,-0.9453125,-0.28125,-0.0546875,0
3108,-0.93359375,-0.26953125,-0.05078125,0
3109,-0.9375,-0.28515625,-0.05078125,0
3110,-0.921875,-0.2890625,-0.05859375,0
3111,-0.91796875,-0.28125,-0.046875,0
3112,-0.92578125,-0.2890625,-0.05078125,0
3113,-0.921875,-0.28515625,-0.05078125,0
3114,-0.921875,-0.2890625,-0.05859375,0
3115,-0.91015625,-0.2890625,-0.0546875,0
3116,-0.92578125,-0.2890625,-0.0546875,0
3117,-0.9296875,-0.30078125,-0.046875,0
3118,-0.94140625,-0.28125,-0.0546875,0
3119,-0.9375,-0.296875,-0.03515625,0
3120,-0.9453125,-0.28515625,-0.0390625,0
3121,-0.93359375,-0.296875,-0.05078125,0
3122,-0.9453125,-0.296875,-0.04296875,0
3123,-0.9296875,-0.2890625,-0.05859375,0
3124,-0.9296875,-0.28515625,-0.046875,0
3125,-0.9375,-0.2734375,-0.02734375,0
3126,-0.93359375,-0.2890625,-0.046875,0
3127,-0.93359375,-0.2890625,-0.046875,0
3128,-0.94140625,-0.27734375,-0.0390625,0
3129,-0.92578125,-0.29296875,-0.02734375,0
3130,-0.93359375,-0.28515625,-0.04296875,0
3131,-0.91796875,-0.28515625,-0.046875,0
3132,-0.9296875,-0.2578125,-0.05078125,0
3133,-0.9296875,-0.296875,-0.04296875,0
3134,-0.921875,-0.296875,-0.04296875,0
3135,-0.921875,-0.2890625,-0.05078125,0
3136,-0.921875,-0.29296875,-0.03125,0
3137,-0.921875,-0.27734375,-0.04296875,0
3138,-0.921875,-0.28125,-0.046875,0
3139,-0.93359375,-0.28515625,-0.0546875,0
3140,-0.92578125,-0.30078125,-0.05078125,0
3141,-0.9453125,-0.28515625,-0.046875,0
3142,-0.94921875,-0.2734375,-0.03515625,0
3143,-0.94140625,-0.29296875,-0.06640625,0
3144,-0.9453125,-0.28515625,-0.046875,0
3145,-0.9375,-0.2890625,-0.0390625,0
3146,-0.921875,-0.30078125,-0.046875,0
3147,-0.921875,-0.2890625,-0.04296875,0
3148,-0.9140625,-0.296875,-0.046875,0
3149,-0.92578125,-0.30078125,-0.03515625,0
3150,-0.91796875,-0.30078125,-0.01953125,0
3151,-0.92578125,-0.29296875,-0.05078125,0
3152,-0.91015625,-0.2890625,-0.0390625,0
3153,-0.921875,-0.28515625,-0.02734375,0
3154,-0.921875,-0.25,-0.04296875,0
